"","superhost","pax","bedrooms","price","review_rating","latitude","longitude","entire_home","hotel_room","shared_room","mininmum_nights","maximum_nights","availability_365","number_of_reviews","fullyBooked","instant_bookable"
"1045","FALSE",4,2,1500,4.95,-33.96802,18.46437,1,0,0,3,1125,268,40,FALSE,"FALSE"
"1046","FALSE",5,3,1113,4.67,-34.15921,18.4276,1,0,0,2,1125,365,3,FALSE,"FALSE"
"1047","FALSE",8,4,5000,4.67,-34.06094,18.43528,1,0,0,12,1125,358,4,FALSE,"FALSE"
"1048","FALSE",1,1,314,4.98,-33.91427,18.39326,0,0,0,3,61,257,60,FALSE,"FALSE"
"1049","TRUE",2,1,550,4.61,-33.92629,18.40295,1,0,0,2,65,12,98,FALSE,"FALSE"
"1050","FALSE",2,2,550,4.76,-34.01438,18.4231,1,0,0,1,3,84,17,FALSE,"TRUE"
"1051","FALSE",5,2,1600,4.75,-33.93687,18.44861,1,0,0,2,14,364,4,FALSE,"FALSE"
"1052","FALSE",6,3,7500,5,-34.12984,18.44638,1,0,0,5,30,339,4,FALSE,"FALSE"
"1053","FALSE",4,2,1500,4.86,-33.7952,18.45965,1,0,0,1,1125,145,15,FALSE,"FALSE"
"1054","TRUE",4,2,779,4.75,-33.92783,18.40982,1,0,0,3,1125,142,140,FALSE,"FALSE"
"1055","TRUE",4,2,2750,5,-34.12335,18.45297,1,0,0,2,60,357,28,FALSE,"FALSE"
"1056","TRUE",6,3,5000,5,-33.9579,18.38001,1,0,0,5,1125,329,19,FALSE,"FALSE"
"1057","FALSE",6,3,3000,5,-34.12384,18.83113,1,0,0,2,1125,89,1,FALSE,"FALSE"
"1058","FALSE",4,2,850,5,-34.12564,18.38468,1,0,0,10,30,74,1,FALSE,"FALSE"
"1059","TRUE",2,1,1257,4.9,-34.14604,18.32206,1,0,0,2,1125,0,67,TRUE,"FALSE"
"1060","TRUE",2,1,864,4.8,-34.14532,18.32059,1,0,0,2,1125,329,45,FALSE,"FALSE"
"1061","TRUE",5,2,1200,4.85,-34.14637,18.32247,1,0,0,2,1125,277,74,FALSE,"FALSE"
"1062","FALSE",2,2,1100,5,-33.93406,18.41645,1,0,0,5,30,331,5,FALSE,"FALSE"
"1063","FALSE",4,2,1000,4.92,-34.02577,18.34271,1,0,0,2,1125,214,12,FALSE,"FALSE"
"1064","FALSE",4,2,1000,4.14,-33.88538,18.48607,1,0,0,3,1125,83,10,FALSE,"TRUE"
"1065","FALSE",4,2,1200,4.38,-33.82319,18.47917,1,0,0,3,90,342,9,FALSE,"FALSE"
"1066","FALSE",2,1,616,4,-34.1544,18.8839,0,0,0,1,1125,365,1,FALSE,"FALSE"
"1067","FALSE",2,1,650,4.75,-34.10265,18.81498,1,0,0,2,1125,333,17,FALSE,"TRUE"
"1068","FALSE",1,1,616,5,-33.91335,18.39568,0,0,0,5,1125,262,7,FALSE,"FALSE"
"1069","TRUE",2,1,850,4.94,-34.12823,18.4475,1,0,0,2,60,299,47,FALSE,"TRUE"
"1070","TRUE",2,1,3101,4.8,-33.96399,18.38342,1,0,0,2,360,325,5,FALSE,"FALSE"
"1071","TRUE",2,1,3135,5,-33.96396,18.3839,1,0,0,2,365,265,33,FALSE,"FALSE"
"1072","TRUE",2,1,2244,5,-33.96316,18.38322,1,0,0,2,365,287,109,FALSE,"FALSE"
"1073","FALSE",2,1,1250,5,-33.98624,18.47216,0,0,0,2,1125,121,2,FALSE,"TRUE"
"1074","FALSE",5,3,1800,4.72,-33.83402,18.64566,1,0,0,1,1125,365,34,FALSE,"FALSE"
"1075","TRUE",8,4,3500,4.91,-33.91173,18.41197,1,0,0,7,30,24,11,FALSE,"FALSE"
"1076","TRUE",12,5,1503,4.93,-34.1426,18.42805,1,0,0,4,365,259,61,FALSE,"FALSE"
"1077","TRUE",2,1,979,4.96,-33.92269,18.41722,1,0,0,1,30,234,293,FALSE,"TRUE"
"1078","TRUE",10,4,4576,4.94,-34.14411,18.43029,1,0,0,3,90,274,170,FALSE,"FALSE"
"1079","FALSE",2,1,1000,4.63,-33.96188,18.37797,0,0,0,2,21,167,41,FALSE,"FALSE"
"1080","FALSE",2,1,800,4.31,-33.98482,18.47085,0,0,0,2,1125,137,16,FALSE,"TRUE"
"1081","FALSE",6,3,3500,5,-34.05048,18.46043,1,0,0,7,1125,110,3,FALSE,"FALSE"
"1082","FALSE",16,8,13857,4.82,-33.95526,18.38769,1,0,0,3,60,73,39,FALSE,"TRUE"
"1083","FALSE",6,3,1200,4.89,-34.14454,18.32405,1,0,0,2,1125,241,9,FALSE,"FALSE"
"1084","FALSE",8,4,7044,4.83,-34.00746,18.34529,1,0,0,6,1125,181,6,FALSE,"TRUE"
"1085","FALSE",4,2,1850,5,-33.92192,18.38714,1,0,0,5,14,365,1,FALSE,"FALSE"
"1086","FALSE",8,4,11000,5,-33.92841,18.40254,1,0,0,5,1125,173,14,FALSE,"FALSE"
"1087","FALSE",6,3,3000,4.73,-33.93639,18.40914,1,0,0,4,30,25,15,FALSE,"FALSE"
"1088","TRUE",2,1,710,4.73,-33.91095,18.39697,1,0,0,15,200,143,41,FALSE,"FALSE"
"1089","FALSE",2,1,904,5,-33.92838,18.40278,1,0,0,4,1125,233,7,FALSE,"FALSE"
"1090","FALSE",2,1,598,4.96,-34.04372,18.45887,1,0,0,2,180,284,77,FALSE,"FALSE"
"1091","FALSE",8,3,1939,4.7,-33.92347,18.38168,1,0,0,3,1125,314,115,FALSE,"FALSE"
"1092","FALSE",2,1,861,4.82,-34.07909,18.85031,1,0,0,2,1125,364,28,FALSE,"TRUE"
"1093","FALSE",2,1,490,4.82,-33.91541,18.41318,0,0,0,2,1125,365,22,FALSE,"FALSE"
"1094","TRUE",2,1,585,4.83,-33.93827,18.40073,0,0,0,3,1125,302,31,FALSE,"FALSE"
"1095","FALSE",6,4,6500,5,-33.98516,18.44933,1,0,0,6,45,28,8,FALSE,"FALSE"
"1096","TRUE",3,1,800,4.93,-33.94284,18.40748,1,0,0,2,1125,294,42,FALSE,"FALSE"
"1097","FALSE",6,3,1150,4.8,-33.79159,18.46235,1,0,0,5,1125,151,21,FALSE,"FALSE"
"1098","FALSE",2,1,1000,5,-33.91091,18.41087,1,0,0,5,1125,346,7,FALSE,"FALSE"
"1099","FALSE",2,1,1440,4,-33.916,18.41988,1,0,0,1,1125,364,1,FALSE,"FALSE"
"1100","FALSE",7,3,2500,4.31,-34.13475,18.42794,1,0,0,7,30,358,14,FALSE,"FALSE"
"1101","FALSE",2,1,324,5,-33.82665,18.50232,0,0,0,2,5,83,2,FALSE,"FALSE"
"1102","FALSE",6,3,1780,4.88,-34.19628,18.43622,1,0,0,2,1125,271,74,FALSE,"TRUE"
"1103","TRUE",8,5,12200,5,-33.79159,18.4576,1,0,0,7,1125,181,2,FALSE,"FALSE"
"1104","FALSE",4,2,1100,4.6,-33.73518,18.44462,1,0,0,2,1125,280,10,FALSE,"FALSE"
"1105","FALSE",1,1,790,5,-33.9138,18.40756,0,0,0,1,1125,325,1,FALSE,"FALSE"
"1106","FALSE",2,1,2136,5,-33.91366,18.40913,0,0,0,2,1125,311,2,FALSE,"FALSE"
"1107","FALSE",2,1,1671,5,-33.91259,18.40824,0,0,0,2,1125,309,1,FALSE,"FALSE"
"1108","FALSE",1,1,1600,5,-33.8497,18.48997,0,0,0,2,1125,89,2,FALSE,"FALSE"
"1109","FALSE",4,2,1900,4.87,-33.92893,18.37775,1,0,0,4,1125,281,15,FALSE,"FALSE"
"1110","FALSE",1,1,450,4.67,-33.85142,18.49017,0,0,0,2,60,364,3,FALSE,"FALSE"
"1111","FALSE",6,3,3690,4.91,-33.91345,18.39335,1,0,0,7,1125,0,11,TRUE,"FALSE"
"1112","TRUE",2,1,1850,4.67,-33.93177,18.40989,1,0,0,2,1125,14,3,FALSE,"FALSE"
"1113","FALSE",4,2,1400,4.89,-34.01635,18.46167,1,0,0,1,1125,119,10,FALSE,"TRUE"
"1114","FALSE",6,3,2571,4,-34.16096,18.86785,1,0,0,1,1125,324,1,FALSE,"TRUE"
"1115","FALSE",2,1,580,4.91,-34.05821,18.82291,0,0,0,2,60,342,25,FALSE,"FALSE"
"1116","TRUE",2,1,3208,4.83,-33.90931,18.42157,1,0,0,2,1125,260,12,FALSE,"FALSE"
"1117","TRUE",2,1,1031,4.88,-33.94352,18.41105,1,0,0,1,1125,335,8,FALSE,"FALSE"
"1118","FALSE",4,2,1679,3.75,-33.9101,18.39312,1,0,0,2,1125,140,10,FALSE,"TRUE"
"1119","FALSE",1,1,350,4.78,-33.90991,18.4069,0,0,0,3,1125,364,58,FALSE,"FALSE"
"1120","FALSE",2,1,700,4.88,-33.96964,18.46875,0,0,0,1,1125,365,17,FALSE,"FALSE"
"1121","TRUE",2,1,790,5,-33.98143,18.45669,1,0,0,2,1125,245,12,FALSE,"FALSE"
"1122","FALSE",2,1,500,4.85,-33.8448,18.69405,0,0,0,1,1125,364,13,FALSE,"FALSE"
"1123","FALSE",2,1,750,4.91,-33.91927,18.3918,0,0,0,1,1125,365,11,FALSE,"FALSE"
"1124","FALSE",6,3,1850,5,-34.0409,18.44822,1,0,0,7,1125,0,7,TRUE,"FALSE"
"1125","FALSE",2,1,595,4.8,-34.13557,18.41355,1,0,0,2,60,336,5,FALSE,"TRUE"
"1126","FALSE",4,1,750,5,-34.13543,18.41379,1,0,0,2,1125,341,1,FALSE,"TRUE"
"1127","FALSE",2,1,1232,4.78,-33.95976,18.37624,1,0,0,3,90,272,91,FALSE,"TRUE"
"1128","FALSE",4,2,2500,5,-33.91358,18.38923,1,0,0,14,30,178,5,FALSE,"FALSE"
"1129","FALSE",2,1,428,4.83,-33.92533,18.41627,1,0,0,3,1125,269,23,FALSE,"FALSE"
"1130","FALSE",6,3,2000,4.7,-34.04111,18.36985,1,0,0,7,1125,354,20,FALSE,"FALSE"
"1131","FALSE",2,1,347,4.85,-34.107,18.47101,0,0,1,2,1125,364,53,FALSE,"FALSE"
"1132","FALSE",5,2,900,4.29,-33.85879,18.54641,1,0,0,3,1125,242,61,FALSE,"FALSE"
"1133","FALSE",2,1,466,4.95,-34.07173,18.45473,1,0,0,2,60,31,43,FALSE,"FALSE"
"1134","FALSE",6,3,2500,4,-34.20055,18.44576,1,0,0,2,1125,362,1,FALSE,"FALSE"
"1135","FALSE",4,2,2000,4.8,-33.91109,18.38996,1,0,0,3,92,348,5,FALSE,"FALSE"
"1136","FALSE",6,3,4142,4.87,-33.92449,18.38915,1,0,0,3,20,325,23,FALSE,"FALSE"
"1137","FALSE",2,1,790,4.33,-33.93434,18.41778,0,0,0,1,90,365,3,FALSE,"FALSE"
"1138","TRUE",8,4,7000,4.86,-33.9469,18.37914,1,0,0,1,1125,306,83,FALSE,"FALSE"
"1139","FALSE",4,2,4143,3.83,-33.90939,18.41176,1,0,0,3,1125,365,6,FALSE,"TRUE"
"1140","FALSE",8,4,2800,4.81,-34.03412,18.43189,1,0,0,7,1125,260,22,FALSE,"FALSE"
"1141","FALSE",9,5,3500,5,-34.02015,18.34982,1,0,0,3,1125,301,13,FALSE,"FALSE"
"1142","FALSE",2,1,500,4.25,-33.85887,18.54658,0,0,0,1,30,242,8,FALSE,"FALSE"
"1143","TRUE",2,1,1200,4,-33.91493,18.4181,1,0,0,7,1125,151,1,FALSE,"FALSE"
"1144","TRUE",4,2,2000,5,-33.91411,18.41644,1,0,0,7,1125,256,3,FALSE,"FALSE"
"1145","TRUE",4,2,2086,5,-33.91489,18.41593,1,0,0,3,1125,27,4,FALSE,"FALSE"
"1146","TRUE",4,2,1857,5,-33.91543,18.4164,1,0,0,7,1125,2,10,FALSE,"FALSE"
"1147","TRUE",4,2,1714,4.83,-33.94754,18.37969,1,0,0,3,1125,117,37,FALSE,"FALSE"
"1148","TRUE",5,2,2000,4.76,-33.95918,18.38063,1,0,0,3,1125,267,128,FALSE,"FALSE"
"1149","TRUE",4,2,1534,4.79,-33.95526,18.38579,1,0,0,2,120,0,67,TRUE,"TRUE"
"1150","FALSE",6,3,2000,4.91,-33.90926,18.40843,1,0,0,3,8,212,35,FALSE,"FALSE"
"1151","FALSE",6,3,2500,5,-33.91219,18.40752,1,0,0,90,1125,212,4,FALSE,"TRUE"
"1152","FALSE",2,1,384,4.88,-33.93329,18.45172,0,0,0,3,15,365,132,FALSE,"TRUE"
"1153","TRUE",6,3,9714,5,-33.9617,18.38502,1,0,0,4,90,171,26,FALSE,"FALSE"
"1154","FALSE",6,3,2500,4.67,-33.93739,18.41503,1,0,0,2,1125,334,12,FALSE,"FALSE"
"1155","TRUE",6,3,2500,4.93,-33.92133,18.41502,1,0,0,5,60,166,56,FALSE,"TRUE"
"1156","FALSE",2,1,950,4,-33.88538,18.60321,0,0,0,1,1125,362,1,FALSE,"TRUE"
"1157","FALSE",2,1,990,4,-33.88417,18.60191,0,0,0,1,1125,353,1,FALSE,"TRUE"
"1158","FALSE",2,1,1190,5,-33.88501,18.60388,0,0,0,1,1125,359,2,FALSE,"TRUE"
"1159","FALSE",2,1,452,4.57,-33.90872,18.50164,1,0,0,1,1125,365,14,FALSE,"FALSE"
"1160","TRUE",4,2,900,4.92,-33.92889,18.41455,1,0,0,28,365,254,13,FALSE,"FALSE"
"1161","FALSE",2,1,750,4.82,-33.93968,18.41041,1,0,0,2,1125,363,11,FALSE,"FALSE"
"1162","TRUE",6,3,4387,4.89,-33.94718,18.37984,1,0,0,2,365,140,174,FALSE,"FALSE"
"1163","FALSE",4,2,1750,4.33,-33.9101,18.39312,1,0,0,2,1125,132,6,FALSE,"FALSE"
"1164","FALSE",2,1,370,4.52,-33.9566,18.37935,0,0,0,1,1125,27,53,FALSE,"FALSE"
"1165","TRUE",4,2,1135,4.89,-33.93821,18.40399,1,0,0,2,365,147,35,FALSE,"FALSE"
"1166","TRUE",2,1,1000,4.94,-33.93129,18.40339,1,0,0,2,365,159,33,FALSE,"FALSE"
"1167","TRUE",3,1,503,4.7,-33.92693,18.44581,1,0,0,4,1125,337,28,FALSE,"FALSE"
"1168","FALSE",6,3,6000,5,-34.00708,18.3436,1,0,0,5,1125,19,15,FALSE,"FALSE"
"1169","FALSE",4,2,1429,4.59,-33.91431,18.41771,1,0,0,2,1125,155,33,FALSE,"TRUE"
"1170","FALSE",4,2,2300,4.83,-34.01739,18.38122,0,0,0,3,1125,0,6,TRUE,"FALSE"
"1171","FALSE",2,1,1350,5,-33.93506,18.40699,0,0,0,1,1125,365,1,FALSE,"FALSE"
"1172","FALSE",2,1,1200,3,-33.93538,18.40739,0,0,0,1,1125,365,1,FALSE,"FALSE"
"1173","FALSE",2,1,1100,4.72,-33.92138,18.38019,1,0,0,3,1125,181,18,FALSE,"FALSE"
"1174","FALSE",8,4,7429,4.92,-33.93592,18.37814,1,0,0,4,1125,16,100,FALSE,"TRUE"
"1175","TRUE",4,2,1506,4.7,-33.90752,18.39956,1,0,0,13,400,117,10,FALSE,"FALSE"
"1176","FALSE",6,3,2400,0,-33.91357,18.39389,1,0,0,10,1125,272,1,FALSE,"FALSE"
"1177","TRUE",2,1,950,4.98,-33.9594,18.3767,1,0,0,3,1125,349,44,FALSE,"FALSE"
"1178","TRUE",4,2,1113,4.78,-33.92933,18.42086,1,0,0,2,1125,77,313,FALSE,"TRUE"
"1179","TRUE",2,1,880,4.86,-33.96005,18.38205,1,0,0,7,1120,0,69,TRUE,"FALSE"
"1180","FALSE",2,1,409,4.88,-33.93661,18.44253,0,0,0,2,1125,333,26,FALSE,"FALSE"
"1181","TRUE",2,1,2113,4.91,-33.95441,18.37661,1,0,0,2,1125,337,82,FALSE,"TRUE"
"1182","TRUE",2,1,895,4.64,-34.11063,18.46666,1,0,0,4,1125,178,14,FALSE,"FALSE"
"1183","FALSE",2,1,357,4.85,-33.93715,18.44286,0,0,0,1,1125,363,13,FALSE,"FALSE"
"1184","FALSE",3,1,1500,4.67,-33.92133,18.38527,1,0,0,4,1125,294,4,FALSE,"FALSE"
"1185","FALSE",2,1,1000,4.89,-34.13445,18.41484,1,0,0,2,14,364,27,FALSE,"FALSE"
"1186","TRUE",2,1,1041,4.91,-33.80934,18.4695,1,0,0,2,21,287,54,FALSE,"TRUE"
"1187","TRUE",6,3,2350,4.91,-33.91287,18.41499,1,0,0,3,90,84,175,FALSE,"FALSE"
"1188","FALSE",10,4,2400,4.25,-34.04124,18.36232,1,0,0,3,1125,255,14,FALSE,"FALSE"
"1189","FALSE",6,3,5000,5,-33.92544,18.37825,1,0,0,7,28,331,1,FALSE,"FALSE"
"1190","FALSE",6,3,5500,4.3,-33.96643,18.38032,1,0,0,7,1125,212,10,FALSE,"FALSE"
"1191","FALSE",6,3,2743,5,-34.10489,18.39296,1,0,0,7,60,348,11,FALSE,"FALSE"
"1192","FALSE",10,5,6800,5,-34.04512,18.43672,1,0,0,12,1125,22,9,FALSE,"TRUE"
"1193","FALSE",10,5,15640,4.78,-33.91039,18.40523,1,0,0,3,30,18,10,FALSE,"TRUE"
"1194","FALSE",2,1,1320,4.75,-33.90026,18.4066,1,0,0,3,1125,87,6,FALSE,"FALSE"
"1195","FALSE",6,2,1000,4.88,-34.11337,18.38343,1,0,0,1,1125,0,33,TRUE,"FALSE"
"1196","FALSE",2,1,2500,4,-33.90884,18.41717,1,0,0,3,1125,288,2,FALSE,"FALSE"
"1197","FALSE",5,3,750,4.82,-33.93313,18.44225,1,0,0,2,93,0,46,TRUE,"TRUE"
"1198","FALSE",8,4,3850,4.33,-33.807877,18.474611,1,0,0,4,1125,322,3,FALSE,"FALSE"
"1199","TRUE",2,1,1143,4.6,-33.94903,18.37987,1,0,0,5,1125,243,25,FALSE,"FALSE"
"1200","FALSE",2,1,600,4.5,-33.94881,18.47961,0,0,0,2,1125,364,23,FALSE,"FALSE"
"1201","FALSE",4,2,1679,5,-33.815422,18.472372,1,0,0,2,1125,331,2,FALSE,"TRUE"
"1202","FALSE",4,2,1750,4,-33.82185,18.477573,1,0,0,2,1125,345,7,FALSE,"TRUE"
"1203","FALSE",6,3,2800,5,-34.01107,18.37659,1,0,0,3,1125,139,1,FALSE,"FALSE"
"1204","TRUE",2,1,721,4.72,-33.95529,18.37791,1,0,0,7,1125,310,80,FALSE,"FALSE"
"1205","FALSE",2,1,1200,4.83,-33.892162,18.484098,1,0,0,3,1125,361,6,FALSE,"TRUE"
"1206","FALSE",4,2,1419,4.63,-34.14346,18.43006,1,0,0,1,1125,196,30,FALSE,"TRUE"
"1207","TRUE",2,1,460,4.91,-33.99555,18.46967,1,0,0,1,1125,213,424,FALSE,"TRUE"
"1208","TRUE",2,1,593,4.85,-33.92937,18.37867,1,0,0,2,1125,356,188,FALSE,"TRUE"
"1209","FALSE",4,2,2500,4.5,-33.97769,18.44318,1,0,0,3,1125,271,28,FALSE,"FALSE"
"1210","FALSE",2,1,6000,4.5,-33.93407,18.43118,0,0,0,3,1125,332,2,FALSE,"FALSE"
"1211","FALSE",7,4,2500,4,-34.10597,18.47399,1,0,0,3,1125,364,2,FALSE,"FALSE"
"1212","TRUE",2,1,2643,4.96,-33.94691,18.37741,1,0,0,2,1125,145,74,FALSE,"FALSE"
"1213","FALSE",2,1,600,4.8,-33.91761,18.42276,1,0,0,3,35,26,102,FALSE,"TRUE"
"1214","FALSE",2,1,2200,5,-34.01091,18.37514,1,0,0,3,1125,364,2,FALSE,"FALSE"
"1215","FALSE",3,2,1000,4.83,-34.1208,18.45417,1,0,0,2,1125,354,6,FALSE,"FALSE"
"1216","FALSE",6,3,3343,4,-33.93701,18.44632,1,0,0,3,1125,56,1,FALSE,"FALSE"
"1217","FALSE",2,1,500,5,-33.84322,18.69273,0,0,0,1,1125,364,3,FALSE,"FALSE"
"1218","TRUE",2,1,1176,5,-34.13791,18.38633,1,0,0,1,1125,341,1,FALSE,"TRUE"
"1219","TRUE",2,1,1807,4.95,-34.13795,18.38634,1,0,0,1,1125,330,22,FALSE,"TRUE"
"1220","FALSE",4,2,1213,4.88,-33.93253,18.45119,1,0,0,4,45,204,43,FALSE,"FALSE"
"1221","FALSE",4,1,368,4.43,-33.97848,18.4511,1,0,0,2,1125,271,7,FALSE,"FALSE"
"1222","TRUE",2,1,475,4.84,-33.89036,18.61951,1,0,0,1,122,261,99,FALSE,"TRUE"
"1223","FALSE",2,1,686,4.71,-33.93641,18.40204,1,0,0,1,1124,309,250,FALSE,"FALSE"
"1224","TRUE",4,2,790,4.89,-33.9305,18.4493,1,0,0,4,1125,0,28,TRUE,"TRUE"
"1225","TRUE",8,4,3786,4.92,-34.10648,18.38113,1,0,0,2,1125,283,13,FALSE,"FALSE"
"1226","FALSE",3,1,1200,5,-34.10958,18.82523,1,0,0,2,1125,281,3,FALSE,"FALSE"
"1227","TRUE",4,2,1188,4.83,-33.90775,18.40469,1,0,0,2,1120,155,135,FALSE,"FALSE"
"1228","FALSE",2,1,550,4.72,-33.91881,18.39199,1,0,0,2,1125,365,39,FALSE,"FALSE"
"1229","FALSE",4,2,1835,4.5,-34.04155,18.35385,1,0,0,1,1125,365,2,FALSE,"FALSE"
"1230","TRUE",2,1,800,3,-34.07552,18.85709,1,0,0,1,35,0,3,TRUE,"TRUE"
"1231","TRUE",10,4,6075,4.88,-34.13777,18.32418,1,0,0,2,1125,182,64,FALSE,"FALSE"
"1232","FALSE",2,1,650,5,-34.02988,18.45579,1,0,0,2,1125,365,9,FALSE,"FALSE"
"1233","TRUE",2,1,369,4.8,-33.88542,18.48697,0,0,0,1,1125,340,66,FALSE,"TRUE"
"1234","FALSE",4,2,1250,4.23,-33.91123,18.39075,1,0,0,2,1125,193,14,FALSE,"TRUE"
"1235","FALSE",2,2,943,4.89,-33.92082,18.41486,1,0,0,2,1123,96,95,FALSE,"FALSE"
"1236","FALSE",2,1,743,5,-34.10226,18.82002,1,0,0,2,1125,315,21,FALSE,"FALSE"
"1237","FALSE",4,2,2900,5,-34.01106,18.37721,1,0,0,3,1125,364,6,FALSE,"FALSE"
"1238","TRUE",2,1,400,4.65,-33.91817,18.42578,1,0,0,2,1125,157,50,FALSE,"FALSE"
"1239","TRUE",4,2,1495,4.91,-33.93248,18.40956,1,0,0,2,1125,0,170,TRUE,"FALSE"
"1240","FALSE",8,4,3000,0,-33.96666,18.48372,1,0,0,5,1125,33,1,FALSE,"TRUE"
"1241","FALSE",2,1,720,5,-34.04343,18.45759,0,0,0,3,1125,364,2,FALSE,"FALSE"
"1242","FALSE",4,2,1672,4.75,-34.08076,18.84998,1,0,0,14,1125,277,4,FALSE,"FALSE"
"1243","TRUE",8,4,7429,4.97,-33.98575,18.44632,1,0,0,7,1125,77,32,FALSE,"FALSE"
"1244","TRUE",2,1,1814,4.77,-34.13934,18.32269,1,0,0,3,60,299,22,FALSE,"FALSE"
"1245","FALSE",2,1,650,4.78,-33.9279,18.41551,1,0,0,2,1125,363,83,FALSE,"FALSE"
"1246","FALSE",3,1,500,5,-34.13807,18.42931,0,0,0,2,1125,181,11,FALSE,"FALSE"
"1247","TRUE",2,1,2257,4.89,-33.96198,18.37601,1,0,0,1,1125,240,80,FALSE,"TRUE"
"1248","TRUE",4,2,2900,4.93,-33.96198,18.37601,1,0,0,1,1125,147,42,FALSE,"TRUE"
"1249","TRUE",6,3,3814,5,-33.96198,18.37601,1,0,0,1,1125,0,3,TRUE,"TRUE"
"1250","TRUE",8,3,5729,5,-33.96302,18.37581,1,0,0,1,1125,28,3,FALSE,"TRUE"
"1251","FALSE",8,4,2500,4.5,-33.72339,18.4445,1,0,0,4,1125,213,2,FALSE,"FALSE"
"1252","FALSE",6,3,2464,4,-34.04273,18.43411,1,0,0,6,1125,299,1,FALSE,"FALSE"
"1253","TRUE",10,5,4500,4.95,-33.95773,18.38704,1,0,0,3,1125,218,43,FALSE,"FALSE"
"1254","FALSE",2,1,299,4,-34.04222,18.43321,0,0,0,2,1125,363,2,FALSE,"FALSE"
"1255","FALSE",4,2,4500,4.33,-33.93389,18.43247,1,0,0,1,1125,67,3,FALSE,"FALSE"
"1256","TRUE",4,2,537,4.84,-33.93411,18.41707,1,0,0,2,1125,214,94,FALSE,"FALSE"
"1257","TRUE",2,1,452,4.89,-33.95498,18.38634,0,0,0,2,1125,0,38,TRUE,"TRUE"
"1258","FALSE",6,2,1200,4.78,-33.92216,18.41683,1,0,0,2,1125,262,9,FALSE,"FALSE"
"1259","FALSE",8,4,6000,4.67,-34.01677,18.43867,1,0,0,3,1125,271,9,FALSE,"FALSE"
"1260","FALSE",6,3,6000,4.94,-33.9395,18.37755,1,0,0,2,1125,236,58,FALSE,"FALSE"
"1261","TRUE",2,1,3543,5,-33.90845,18.42156,1,0,0,2,1125,94,1,FALSE,"FALSE"
"1262","FALSE",8,4,18000,5,-33.92477,18.38288,1,0,0,5,1125,365,3,FALSE,"FALSE"
"1263","FALSE",7,3,3000,4.94,-33.98208,18.47343,1,0,0,5,21,364,17,FALSE,"TRUE"
"1264","TRUE",2,1,700,4.96,-33.97074,18.4875,1,0,0,2,1125,162,25,FALSE,"FALSE"
"1265","FALSE",2,1,470,1,-33.81453,18.47722,0,0,0,5,1125,364,3,FALSE,"FALSE"
"1266","TRUE",2,1,1343,4.95,-33.95415,18.38231,0,0,0,4,1125,365,58,FALSE,"FALSE"
"1267","FALSE",3,1,600,5,-34.03974,18.46222,1,0,0,2,1125,180,1,FALSE,"FALSE"
"1268","FALSE",2,1,1250,4.57,-33.81049,18.46903,0,1,0,2,1125,90,15,FALSE,"TRUE"
"1269","FALSE",6,4,3500,4.5,-34.04037,18.45766,1,0,0,5,1125,362,6,FALSE,"TRUE"
"1270","FALSE",2,1,2050,4,-33.92469,18.3813,0,1,0,1,1125,355,1,FALSE,"TRUE"
"1271","FALSE",2,1,2250,5,-33.92344,18.38291,0,1,0,1,1125,355,1,FALSE,"TRUE"
"1272","FALSE",4,2,1427,4.67,-33.88421,18.51949,1,0,0,2,1125,364,12,FALSE,"FALSE"
"1273","FALSE",2,1,2150,3.5,-33.92343,18.38115,0,1,0,1,1125,355,2,FALSE,"TRUE"
"1274","FALSE",2,1,2250,4.8,-33.92451,18.38156,0,0,0,1,1125,355,6,FALSE,"TRUE"
"1275","FALSE",2,1,1275,4.5,-33.90883,18.40526,1,0,0,3,1125,244,6,FALSE,"TRUE"
"1276","FALSE",2,1,700,4.53,-33.85831,18.64684,1,0,0,1,1125,272,32,FALSE,"FALSE"
"1277","TRUE",11,5,2465,4.69,-34.04003,18.34812,1,0,0,3,90,290,16,FALSE,"FALSE"
"1278","TRUE",6,3,3295,4.33,-34.0432,18.35495,1,0,0,5,80,274,3,FALSE,"FALSE"
"1279","TRUE",10,4,4855,4.8,-33.96511,18.37823,1,0,0,3,1125,339,25,FALSE,"FALSE"
"1280","FALSE",6,3,3400,4.83,-34.10101,18.38455,1,0,0,10,1125,0,6,TRUE,"FALSE"
"1281","FALSE",8,4,8765,5,-33.92999,18.38476,1,0,0,5,90,134,1,FALSE,"FALSE"
"1282","FALSE",2,1,1999,4.91,-33.96314,18.37526,1,0,0,5,1125,267,11,FALSE,"FALSE"
"1283","TRUE",4,2,3643,5,-33.95864,18.38151,1,0,0,3,28,309,44,FALSE,"TRUE"
"1284","FALSE",8,4,5000,5,-33.93887,18.41095,1,0,0,3,30,321,18,FALSE,"FALSE"
"1285","FALSE",2,1,450,4.5,-33.8805,18.60678,0,0,0,3,1125,365,2,FALSE,"FALSE"
"1286","FALSE",1,1,300,4.9,-33.94656,18.48266,0,0,0,1,1125,303,11,FALSE,"FALSE"
"1287","TRUE",12,6,15856,4.95,-33.95463,18.38273,1,0,0,5,1125,320,19,FALSE,"TRUE"
"1288","TRUE",10,4,10000,5,-33.92772,18.38046,1,0,0,1,1125,345,5,FALSE,"FALSE"
"1289","FALSE",4,2,1672,5,-33.80604,18.46839,1,0,0,3,1125,365,2,FALSE,"TRUE"
